Name;Price;Link;Image;Availability;Source
Tratament profesional leave-in fortifiant impotriva ruperii Nioxin System 3 Scalp + Hair pentru par vopsit sau deteriorat cu aspect usor subtiat, 100 ml;91,00 Lei;https://www.emag.ro/tratament-profesional-leave-in-fortifiant-impotriva-ruperii-nioxin-system-3-scalp-hair-pentru-par-vopsit-sau-deteriorat-cu-aspect-usor-subtiat-100-ml-4064666842820/pd/D4WPD1YBM/;https://s13emagst.akamaized.net/products/78691/78690512/images/res_c92050adf6628dee44640761bafed68c.jpg?width=720&height=720&hash=8BB34178D1E463C8CA7DFE96869560EE;true;eMAG
Tratament inainte de vopsire Wella Professionals Color Service Pre-Color Treatment, 185 ml;123,44 Lei;https://www.emag.ro/tratament-inainte-de-vopsire-wella-professionals-color-service-pre-color-treatment-185-ml-4064666338842/pd/DMJTQ2YBM/;https://s13emagst.akamaized.net/products/61675/61674594/images/res_bfb2399522f1cc2e462fc88976bc570d.jpg?width=720&height=720&hash=011C87E9EB908E21334C42FF34C50575;true;eMAG
Crema cu efect antirid pentru conturul ochilor Vichy Liftactiv Collagen Specialist, 15ml;138,00 Lei;https://www.emag.ro/crema-cu-efect-antirid-pentru-conturul-ochilor-vichy-liftactiv-collagen-specialist-15ml-3337875873048/pd/D20V4HYBM/?ref=sponsored_products_search_r_4_10&recid=recads_1_0a0af3962e711b6a7f5e7ba3a6fc2d6ce3857decff4fa1f39f3c12e423aed64f_1753532081&aid=6211c9ef-58b1-11f0-ab73-065e0fed8863%7Ck%7C168259393&oid=168259393&scenario_ID=1;https://s13emagst.akamaized.net/products/68001/68000674/images/res_657d6028541d61bbcef027823eefbafc.jpg?width=720&height=720&hash=569681AA80D36FD4A736D312C5B318F0;true;eMAG
Baton Argila Puncte Negre, Derol, Mud Stick, 7 g;69,90 Lei;https://www.emag.ro/baton-argila-puncte-negre-derol-mud-stick-7-g-ves2910/pd/DW7JWSYBM/;https://s13emagst.akamaized.net/products/73868/73867450/images/res_acb97a330563100da7f766958f9c5ebf.jpg?width=720&height=720&hash=B40D50CE30E3AC1096DD74B9BFA0D058;true;eMAG
Sampon, Person & Covey DHS, Anti-Matreata, impotriva Neurodermatitei si Psoriazisului, cu Acid Salicilic 3%, 120ml;78,86 Lei;https://www.emag.ro/sampon-person-covey-dhs-anti-matreata-impotriva-neurodermatitei-si-psoriazisului-cu-acid-salicilic-3-120ml-dhs-shpoo-sal-120ml/pd/DLR45CMBM/;https://s13emagst.akamaized.net/products/47709/47708855/images/res_20fc79d2beab063097117570aad3b6a9.jpg?width=720&height=720&hash=74CC7A73556AB3E35C1D7DB9CE44D4F6;true;eMAG
Sampon La Roche-Posay Kerium DS anti-matreata, 200 ml;76,50 Lei;https://www.emag.ro/sampon-la-roche-posay-kerium-ds-anti-matreata-200-ml-3337875911184/pd/DGLD6CYBM/?ref=sponsored_products_search_r_4_11&recid=recads_1_0a0af3962e711b6a7f5e7ba3a6fc2d6ce3857decff4fa1f39f3c12e423aed64f_1753532081&aid=aa722a5b-58b1-11f0-ab73-065e0fed8863%7Ck%7C195998263&oid=195998263&scenario_ID=1;https://s13emagst.akamaized.net/products/76540/76539525/images/res_b18c163989f337b3246fcf4d3adea0ac.jpg?width=720&height=720&hash=6BC1DD3DA1848C112DFEF49659E78171;true;eMAG
Sampon pentru par uscat si normal, 250ml;29,94 Lei;https://www.emag.ro/sampon-pentru-par-uscat-si-normal-250ml-3793/pd/D2LB4FMBM/;https://s13emagst.akamaized.net/products/43049/43048650/images/res_1bce22e225b5257da4b305f6259f84e8.jpg?width=720&height=720&hash=14BE9BD41911CAB64F4B1E666BAE9992;true;eMAG
Sampon cu ph5 pentru scalp sensibil Eucerin Dermo Capilar Mild, 250 ml;103,53 Lei;https://www.emag.ro/sampon-cu-ph5-pentru-scalp-sensibil-eucerin-dermo-capilar-mild-250-ml-ecn789/pd/DBT7FXYBM/;https://s13emagst.akamaized.net/products/69716/69715962/images/res_cad63e2caee3169cdf932e78f4b191b7.jpg?width=720&height=720&hash=EA25F92E44042F0BC82A420FB3EDC7D6;true;eMAG
Sampon hidratant L'Oreal Paris Elseve Hyaluron Plump pentru par deshidratat, 400 ml;24,26 Lei;https://www.emag.ro/sampon-hidratant-l-oreal-paris-elseve-hyaluron-plump-pentru-par-deshidratat-400-ml-3600524033262/pd/D2ZN5FMBM/?ref=sponsored_products_search_r_4_12&recid=recads_1_0a0af3962e711b6a7f5e7ba3a6fc2d6ce3857decff4fa1f39f3c12e423aed64f_1753532081&aid=16587872-5cc8-11f0-ab73-065e0fed8863%7Ck%7C9302836&oid=9302836&scenario_ID=1;https://s13emagst.akamaized.net/products/43266/43265868/images/res_9431fc005bcf92b8edb56890a0787e9c.jpg?width=720&height=720&hash=D8A24992381F9392EF168DFDCDCED87E;true;eMAG
Set tratamente anti-paduchi Hedrin, spray conditioner 200ml si gel spray 100ml, aroma portocala, pentru copii si adulti;124,66 Lei;https://www.emag.ro/set-tratamente-anti-paduchi-hedrin-spray-conditioner-200ml-si-gel-spray-100ml-aroma-portocala-pentru-copii-si-adulti-2129553/pd/D7DLNK3BM/;https://s13emagst.akamaized.net/products/93565/93564112/images/res_b9abbe3725a2f063b4c47c28c0651e9b.jpg?width=720&height=720&hash=365762C0F84B205598017F789D910B8E;true;eMAG
Emulsie dermo-capilara Bioderma Node K, 100ml;81,41 Lei;https://www.emag.ro/emulsie-dermo-capilara-bioderma-node-k-100ml-3401577940039/pd/DGV9WBBBM/;https://s13emagst.akamaized.net/products/908/907771/images/res_d22de427298ecc5e17bf55ea5090488c.jpg?width=720&height=720&hash=1FE7F4645369E151C6362E24392CB203;true;eMAG
Sampon cu efect de restaurare a membranei celulare (varianta mini), Masil, 8 ml;7,49 Lei;https://www.emag.ro/sampon-cu-efect-de-restaurare-a-membranei-celulare-varianta-mini-masil-8-ml-ml-00016/pd/DZHQN1YBM/;https://s13emagst.akamaized.net/products/78791/78790831/images/res_5863c09d8cda3fac4685336a9a7f2bcb.jpg?width=720&height=720&hash=F14D9C6922D12F3C5AEFA9AE74C29DD5;true;eMAG
Masca pentru par vopsit Kemon Actyva Colore Brillante, 1000 ml;287,73 Lei;https://www.emag.ro/masca-pentru-par-vopsit-kemon-actyva-colore-brillante-1000-ml-kem0032/pd/D330QWMBM/;https://s13emagst.akamaized.net/products/57060/57059471/images/res_5b0112c0df66b1109de35c9e383487c8.jpg?width=720&height=720&hash=DBD53D160CD8697ABB24666338C042C0;true;eMAG
Sampon antimatreata cu ridichi negre Herbal Barwa Cosmetics, 250ml;de la 17,85 Lei;https://www.emag.ro/sampon-antimatreata-cu-ridichi-negre-herbal-barwa-cosmetics-250ml-2030801309082/pd/DN90NDMBM/;https://s13emagst.akamaized.net/products/34449/34448449/images/res_1c3f32b8c348f5f67d1041261768453a.jpg?width=720&height=720&hash=F7946CFAEBF70AE872804B5B66AB7683;true;eMAG
Masca gel pentru protectia culorii parului vopsit Restart REVLON PROFESSIONAL - 500 ml;109,10 Lei;https://www.emag.ro/masca-gel-pentru-protectia-culorii-parului-vopsit-restart-revlon-professional-500-ml-7255964000/pd/DXTHD0YBM/;https://s13emagst.akamaized.net/products/66684/66683059/images/res_e2b1cafeab2d03ff6e6fbc7f6465cc22.jpg?width=720&height=720&hash=C06E70F420BFDEB354A46AA17453660A;true;eMAG
Sampon Mood Derma Cleansing, pentru par gras cu matreata, 1000ml;91,80 Lei;https://www.emag.ro/sampon-mood-derma-cleansing-pentru-par-gras-cu-matreata-1000ml-07-826/pd/DKHJR93BM/;https://s13emagst.akamaized.net/products/99578/99577247/images/res_d805454d142e39fe9d2a69a97bf6979d.jpg?width=720&height=720&hash=1266CFD52818023ED79E6C2EC1012F0B;true;eMAG
Masca Tratament par, pentru restabilrea elesticitatii si refacerea membranelor lipidice din fir – TYRREL Redensi Repair 220g;226,10 Lei;https://www.emag.ro/masca-tratament-par-pentru-restabilrea-elesticitatii-si-refacerea-membranelor-lipidice-din-fir-tyrrel-redensi-repair-220g-trr-512/pd/D386BKYBM/;https://s13emagst.akamaized.net/products/64674/64673288/images/res_8e323f24324910d7b4544f6c64586291.png?width=720&height=720&hash=09A3AEC100AB08E644F55699AAEDFF13;true;eMAG
Sampon anti frizz si netezire pentru par gros si pufos Correction Abril et Nature, 250 ml;91,99 Lei;https://www.emag.ro/sampon-anti-frizz-si-netezire-pentru-par-gros-si-pufos-correction-abril-et-nature-250-ml-234/pd/DJDR3LMBM/;https://s13emagst.akamaized.net/products/48137/48136692/images/res_57f723d1103cbbf7bb0b9a5dfcb62b8a.jpg?width=720&height=720&hash=558F0DEC2DAC95EB50AE65A2863FF2D0;true;eMAG
Masca par MORFOSE collagen 500 ml;60,17 Lei;https://www.emag.ro/masca-par-morfose-collagen-500-ml-mrf10029/pd/DHZ719MBM/;https://s13emagst.akamaized.net/products/42250/42249136/images/res_911d3370abaf82ddfdad505b59360f95.jpg?width=720&height=720&hash=99C93018A4E373546AEB54452437BD27;true;eMAG
Sampon-peeling MEDDIS, impotriva matretii, 200ml;60,61 Lei;https://www.emag.ro/sampon-peeling-meddis-impotriva-matretii-200ml-4820229610875/pd/DYYN1VYBM/;https://s13emagst.akamaized.net/products/74576/74575586/images/res_4fed2b6e33488a0da782bfc7293ad486.jpg?width=720&height=720&hash=8A196C9A4121097B353F3E20A106DA2C;true;eMAG
Sampon exces sebum, scalp gras Lipoacid Tricosystem Rueber 220ml;60,69 Lei;https://www.emag.ro/sampon-exces-sebum-scalp-gras-lipoacid-tricosystem-rueber-220ml-ts103/pd/DVD3CMMBM/;https://s13emagst.akamaized.net/products/23918/23917267/images/res_009bfec4baa882920b5fa01b2f9f9a73.jpg?width=720&height=720&hash=3EB21BA715D06EDBA280FB196B7FED38;true;eMAG
Sampon lichid purificator pentru scalp 5α Juniper, AROMASE, 80ml;39,99 Lei;https://www.emag.ro/sampon-lichid-purificator-pentru-scalp-5-juniper-aromase-80ml-arom-02/pd/DVCWTDYBM/;https://s13emagst.akamaized.net/products/63038/63037433/images/res_55c4705fb4037baed96b8ff4e1dbd61c.jpg?width=720&height=720&hash=D914839DE90C3BFCCCA3BA7DAF73BAD9;true;eMAG
Sampon solid pentru reducerea caderii parului, Alma Secret Shikakai, 85 g;140,66 Lei;https://www.emag.ro/sampon-solid-pentru-reducerea-caderii-parului-alma-secret-shikakai-85-g-8436568712109/pd/DQ18RDYBM/;https://s13emagst.akamaized.net/products/63572/63571848/images/res_4c5795777f46f4d2b618a2e8048f6c8c.png?width=720&height=720&hash=79226E0191B8BF711D36443D2CF8F045;true;eMAG
Sampon fortifiant Bio Botanical anticadere, regenerant pentru scalpul si parul subtiat System 4 Therapeutical Hair Spa 250ml;113,05 Lei;https://www.emag.ro/sampon-fortifiant-bio-botanical-anticadere-regenerant-pentru-scalpul-si-parul-subtiat-system-4-therapeutical-hair-spa-250ml-99274956/pd/D4FQCBYBM/;https://s13emagst.akamaized.net/products/57878/57877670/images/res_b07c36a42f5fec3c54cff66f1d723eec.png?width=720&height=720&hash=8516C060F975BDD7E3F25B660505512F;true;eMAG
Sampon anti-matreata, Garnier, Fructis Anticaspa Fortificante, 360 ml;73,16 Lei;https://www.emag.ro/sampon-anti-matreata-garnier-fructis-anticaspa-fortificante-360-ml-3600542024280/pd/DHNL8CMBM/;https://s13emagst.akamaized.net/products/47955/47954190/images/res_c47c13fc5d81dcdd11117bfe41048e50.jpg?width=720&height=720&hash=2A3C435E6830777102D5074186E54C61;true;eMAG
Tratament pre-sampon Revox B77 pentru păr vopsit și deteriorat, 260 ml;262,00 Lei;https://www.emag.ro/tratament-pre-sampon-revox-b77-pentru-par-vopsit-si-deteriorat-260-ml-hailife5771737/pd/DCB7P93BM/;https://s13emagst.akamaized.net/products/99180/99179064/images/res_020eb84764227e49d1d72a4fdbd86bd5.jpg?width=720&height=720&hash=2C7B61019D4A63AF801C3A0364747975;true;eMAG
Spray regenerare cu protectie termica pentru par degradat Plex Stop Breakage Keratin Abril et Nature, 200 ml;124,95 Lei;https://www.emag.ro/spray-regenerare-cu-protectie-termica-pentru-par-degradat-plex-stop-breakage-keratin-abril-et-nature-200-ml-275/pd/DQF2ZRMBM/;https://s13emagst.akamaized.net/products/52377/52376911/images/res_9453cc9cd4814d0b2247320ca73bd0dd.jpg?width=720&height=720&hash=7C8261AD598185C7DB3C83F1CBCEF0F5;true;eMAG
Masca pentru par Revolution Hair Plex 3 Bond Restore Treatment, 100 ml;59,90 Lei;https://www.emag.ro/masca-pentru-par-revolution-hair-plex-3-bond-restore-treatment-100-ml-5057566454933/pd/D28TR9MBM/;https://s13emagst.akamaized.net/products/42311/42310819/images/res_65bb9d9cd1156b2f15c3443a60fa25d7.jpg?width=720&height=720&hash=D370757298810C72C2EFDF95A94FCD11;true;eMAG
Sampon de par LullaLove, crestere si fortificare, extracte de plante, 250ml;70,95 Lei;https://www.emag.ro/sampon-de-par-lullalove-crestere-si-fortificare-extracte-de-plante-250ml-5904121600192/pd/D2DRC4YBM/;https://s13emagst.akamaized.net/products/75426/75425236/images/res_3ff1279da931999178e6f3e215a5dfa4.jpg?width=720&height=720&hash=6E2A50C5EAE6CDE57D3CD409E8FEE7B8;true;eMAG
Sampon pentru par deteriorat si vopsit, Cece, 1000 ml;53,98 Lei;https://www.emag.ro/sampon-pentru-par-deteriorat-si-vopsit-cece-1000-ml-tkc5804/pd/D9BG63YBM/;https://s13emagst.akamaized.net/products/60862/60861105/images/res_3d8b37dd56cbcc0d2a031cf95bb75fa4.jpg?width=720&height=720&hash=271CDB1800C3EBAE28C266D59F6F646E;true;eMAG
Sampon, Fitomed, Pentru par uscat si casant, 500g;56,02 Lei;https://www.emag.ro/sampon-fitomed-pentru-par-uscat-si-casant-500g-5907504400815/pd/D9KWSGMBM/;https://s13emagst.akamaized.net/products/55947/55946799/images/res_ee4687732be0e0c286706864b283f04b.png?width=720&height=720&hash=16DF16A6F84F65202EAB5C6D6F366C45;true;eMAG
Lotiune de fata, MEY, Calmant, 125ML;127,66 Lei;https://www.emag.ro/lotiune-de-fata-mey-calmant-125ml-5206562000204/pd/DV4NF8MBM/;https://s13emagst.akamaized.net/products/54944/54943860/images/res_f0a637f9f88078adda191bd22f94dfba.jpg?width=720&height=720&hash=75E4BCB9D9602741807E807B995D83F1;true;eMAG
Scrub control sebum Dermo Pure 100ml, Eucerin;96,00 Lei;https://www.emag.ro/scrub-control-sebum-dermo-pure-100ml-eucerin-4005800182372/pd/D8886KYBM/;https://s13emagst.akamaized.net/products/65479/65478631/images/res_1adc7f6b50ff958b87bc611e6cb34870.jpg?width=720&height=720&hash=0735A5F81BF4E899683ED1B37EDEA74A;true;eMAG
Masca pentru par vopsit si tratat, 6.Zero Post Color Almond & Karite Treatment 1000 ml;99,00 Lei;https://www.emag.ro/masca-pentru-par-vopsit-si-tratat-6-zero-post-color-almond-karite-treatment-1000-ml-zero-019/pd/DFHYXZMBM/;https://s13emagst.akamaized.net/products/49337/49336174/images/res_9a23cdc09f872cb18658a5ec07c135d0.png?width=720&height=720&hash=A37F7A3D2F64B1058696682BCC8C00D8;true;eMAG
Tratament de par, Schwarzkopf Professional, Fibre Clinix, Volumize Booster, 30 ml;124,93 Lei;https://www.emag.ro/tratament-de-par-schwarzkopf-professional-fibre-clinix-volumize-booster-30-ml-sk2565610/pd/DC8GP0MBM/;https://s13emagst.akamaized.net/products/38251/38250610/images/res_8162995c6d4cc4646989ddd644a9a81c.jpg?width=720&height=720&hash=917B63F24183799DD423604F0E0D48AC;true;eMAG
Emulsie de normalizare usoara cu 3% complex de celule stem noni, 1% glicirizina, CBD si reducerea si echilibrul adenozinei, 50 ml, BasicLab;118,33 Lei;https://www.emag.ro/emulsie-de-normalizare-usoara-cu-3-complex-de-celule-stem-noni-1-glicirizina-cbd-si-reducerea-si-echilibrul-adenozinei-50-ml-basiclab-bls2/pd/D144N2YBM/;https://s13emagst.akamaized.net/products/61240/61239376/images/res_deed1da503f9cd882802f54af1c781c3.jpg?width=720&height=720&hash=6FD42A305B24CC9BF34C169BC5DD9559;true;eMAG
Tratament par pentru matreata si seboree InaEssentials RoutINA pentru ea, 3 bucati;256,49 Lei;https://www.emag.ro/tratament-par-pentru-matreata-si-seboree-inaessentials-routina-pentru-ea-3-bucati-routinadandruff-her/pd/DJWV9GYBM/;https://s13emagst.akamaized.net/products/84476/84475729/images/res_596978071b53d26a8f6e2f350a4ea9e1.jpg?width=720&height=720&hash=DD1F080C63E8F2CC38D3F36709831D35;true;eMAG
Ser intensiv antimatreata pentru scalp iritat cu scuame Ivadermaseb, 50 ml, Ivatherm;90,00 Lei;https://www.emag.ro/ser-intensiv-antimatreata-pentru-scalp-iritat-cu-scuame-ivadermaseb-50-ml-ivatherm-75491042/pd/DLQ0ZF3BM/;https://s13emagst.akamaized.net/products/100407/100406045/images/res_a56a4e8474faeea6c67e65c73317db10.jpg?width=720&height=720&hash=28A1083FB2CF80B143B856E490EE0889;true;eMAG
Masca de par Morfose Professional Reach Argain, pentru parul deteriorat si vopsit, 500ml.;59,00 Lei;https://www.emag.ro/masca-de-par-morfose-professional-reach-argain-pentru-parul-deteriorat-si-vopsit-500ml-5348145/pd/DR4TTWBBM/;https://s13emagst.akamaized.net/products/27922/27921508/images/res_31b78cca0fb3b13736059f2e228ff090.jpg?width=720&height=720&hash=5069C1F318144D2FA6F21FF8E0D14123;true;eMAG
Tratament stabilizator pentru par vopsit Color-Radiance Post-Color 1000ml, Londa Pro;107,45 Lei;https://www.emag.ro/tratament-stabilizator-pentru-par-vopsit-color-radiance-post-color-1000ml-londa-pro-11-606842/pd/DRKKMM3BM/;https://s13emagst.akamaized.net/products/86849/86848726/images/res_58dc82048e9585b4dccebcd48402270b.jpg?width=720&height=720&hash=AF4BECB99CF93EECB587D50259D68D14;true;eMAG
Ser de netezire pentru par deteriorat cu ulei de cocos, Hairboost, Revers;23,21 Lei;https://www.emag.ro/ser-de-netezire-pentru-par-deteriorat-cu-ulei-de-cocos-hairboost-revers-rvhbsnco/pd/DFD984YBM/;https://s13emagst.akamaized.net/products/75654/75653004/images/res_a0dc7b6d355d202fbfb186d3b622d729.jpg?width=720&height=720&hash=A91287FD3CB9B5FE081B5624F027A186;true;eMAG
Masca restructuranta pentru par Joc Care Vegan Pro-Remedy Restructuring Express Mask, 200 ml;58,00 Lei;https://www.emag.ro/masca-restructuranta-pentru-par-joc-care-vegan-pro-remedy-restructuring-express-mask-200-ml-joc8441/pd/DS30HFMBM/;https://s13emagst.akamaized.net/products/42820/42819387/images/res_b4ee0bf2c4b8e397104b0ca7ddb3682a.jpg?width=720&height=720&hash=5414726F084BCC176B4AF810F6AFE35F;true;eMAG
Tratament leave-in pentru par vopsit 475 ml, Ronney Colour Protect;31,94 Lei;https://www.emag.ro/tratament-leave-in-pentru-par-vopsit-475-ml-ronney-colour-protect-154933/pd/D8YN8TMBM/;https://s13emagst.akamaized.net/products/35937/35936685/images/res_a9c9b27fa344594990aca0a1092d98f0.jpg?width=720&height=720&hash=461CA3B2D48CD190F94CA2B27711E192;true;eMAG
Masca pentru protectia culorii parului vopsit si deteriorat ColorMotion Structure 500 ml, Wella Pro;196,10 Lei;https://www.emag.ro/masca-pentru-protectia-culorii-parului-vopsit-si-deteriorat-colormotion-structure-500-ml-wella-pro-22-337654/pd/DJ8CHPYBM/;https://s13emagst.akamaized.net/products/68689/68688359/images/res_b4f8ac0b27ba3f08f13243fba65630d6.jpg?width=720&height=720&hash=58087F426A2BD6A4EA7365AB9192D445;true;eMAG
Tratament sigilare par, Schwarzkopf Professional, pH neutru, pentru par vopsit;174,64 Lei;https://www.emag.ro/tratament-sigilare-par-schwarzkopf-professional-ph-neutru-pentru-par-vopsit-sk2831040/pd/D9TGDXYBM/;https://s13emagst.akamaized.net/products/69471/69470921/images/res_4dd8c5780f5224a7f87e15a220fec6ef.jpg?width=720&height=720&hash=5478B6E151946866A942674897469012;true;eMAG
Masca de regenerare pentru par, Dermacol, 200ml;31,66 Lei;https://www.emag.ro/masca-de-regenerare-pentru-par-dermacol-200ml-8595003122771/pd/DKH0FNYBM/;https://s13emagst.akamaized.net/products/66027/66026815/images/res_81e34ca6c2508fb34214965684632323.jpg?width=720&height=720&hash=B0D85B313077D077AD575070637831A4;true;eMAG
Sampon antimatreata, Tolpa dermo hair, 250 ml;34,99 Lei;https://www.emag.ro/sampon-antimatreata-tolpa-dermo-hair-250-ml-5902719417870/pd/DB917SMBM/;https://s13emagst.akamaized.net/products/44501/44500500/images/res_1dc6db4d704be134f071be96d837b2b6.jpg?width=720&height=720&hash=2E71EA02AAA7DA3BC5AE555E0410D3BD;true;eMAG
Tratament , LR Leave-In Nutri-Repair Aloe Vera , PROTECTIE TERMICA , 150 ml;98,50 Lei;https://www.emag.ro/tratament-lr-leave-in-nutri-repair-aloe-vera-protectie-termica-150-ml-20647-1/pd/DZT59QBBM/;https://s13emagst.akamaized.net/products/22607/22606803/images/res_1e1bcdc4d020d5eca112c80217c8c1a4.jpg?width=720&height=720&hash=279BE4C80464893CD1D63DE7BA474653;true;eMAG
Tratament scalp anti mătreață 50 ml, Nioxin, exfoliant purificator, pentru păr normal, feminin;301,00 Lei;https://www.emag.ro/tratament-scalp-anti-matreata-50-ml-nioxin-exfoliant-purificator-pentru-par-normal-feminin-hailife5771863/pd/D677P93BM/;https://s13emagst.akamaized.net/products/99180/99179226/images/res_6f363cedf9fefc5748b8d77d55a47fe8.jpg?width=720&height=720&hash=CA79D59D6240B4C28F660DB2421AF05D;true;eMAG
Sampon tratament keratoreductor Vichy Dercos PSOlution, 200ml;74,49 Lei;https://www.emag.ro/sampon-tratament-keratoreductor-vichy-dercos-psolution-200ml-3337875787222/pd/DG6R9PMBM/?ref=sponsored_products_search_r_5_1&recid=recads_1_ad99a676f07e0196ddc900f16d471cb25535f831351c7f2c90fd8d750f5a4103_1753532084&aid=6211c9ef-58b1-11f0-ab73-065e0fed8863%7Ck%7C8579354&oid=8579354&scenario_ID=1;https://s13emagst.akamaized.net/products/40154/40153368/images/res_8f81096bca1ea6f2f5c3185167f83889.jpg?width=720&height=720&hash=B1AA7372A883B2D88E32E60A542B4D51;true;eMAG
Sampon Redken All Soft pentru parul uscat imbogatit cu ulei de argan si complex hidratant, 300 ml;94,43 Lei;https://www.emag.ro/sampon-redken-all-soft-pentru-parul-uscat-imbogatit-cu-ulei-de-argan-si-complex-hidratant-300-ml-3474636919987/pd/D0BDWJMBM/?ref=sponsored_products_search_r_5_2&recid=recads_1_ad99a676f07e0196ddc900f16d471cb25535f831351c7f2c90fd8d750f5a4103_1753532084&aid=b2623b5b-559a-11f0-ab73-065e0fed8863&oid=9486392&scenario_ID=1;https://s13emagst.akamaized.net/products/44305/44304993/images/res_845ded8ec9291576a900b979026aabfb.jpg?width=720&height=720&hash=8AE8A937BCDC30019EE1130474B78357;true;eMAG
Spray fluid protectie termica anti frizz si netezire pentru par gros si pufos Correction Abril et Nature, 100 ml;104,01 Lei;https://www.emag.ro/spray-fluid-protectie-termica-anti-frizz-si-netezire-pentru-par-gros-si-pufos-correction-abril-et-nature-100-ml-8048013hurt/pd/D36Q2LMBM/;https://s13emagst.akamaized.net/products/48167/48166160/images/res_56542992870566a10d8561123fca56ec.jpg?width=720&height=720&hash=A393EBC1AE525590170CCFCDF5C98006;true;eMAG
Masca regeneranta si reconstructiva par degradat, Barwa Cosmetics, 220 ml;23,80 Lei;https://www.emag.ro/masca-regeneranta-si-reconstructiva-par-degradat-barwa-cosmetics-220-ml-2476243140310/pd/DM0JMQMBM/;https://s13emagst.akamaized.net/products/50840/50839133/images/res_471816292d032ab3752509a3d18945ca.jpg?width=720&height=720&hash=BF9BF2762F643DCBA5AFE1DB08C4717A;true;eMAG
Sampon Vichy Dercos Ultra Soothing pentru par uscat, 200 ml;59,55 Lei;https://www.emag.ro/sampon-vichy-dercos-ultra-soothing-pentru-par-uscat-200-ml-3337875486736/pd/D8RL13BBM/?ref=sponsored_products_search_r_5_3&recid=recads_1_ad99a676f07e0196ddc900f16d471cb25535f831351c7f2c90fd8d750f5a4103_1753532084&aid=6211c9ef-58b1-11f0-ab73-065e0fed8863%7Ck%7C1079332&oid=1079332&scenario_ID=1;https://s13emagst.akamaized.net/products/3477/3476740/images/res_b1b806a0ca04d38137c3e59d45fb4e8b.jpg?width=720&height=720&hash=C4DD02C90770D908F27AF80C2B8DDA7B;true;eMAG
Sampon 2in1 pentru par si barba, Morfose, Ossion Premium Barber Purifying, 500ml;48,63 Lei;https://www.emag.ro/sampon-2in1-pentru-par-si-barba-morfose-ossion-premium-barber-purifying-500ml-8681701005512/pd/DSL7VGMBM/;https://s13emagst.akamaized.net/products/55953/55952971/images/res_ee788bd4ff5a4c3305fddb534bbecb8f.png?width=720&height=720&hash=148290A0F2C14A088F45F3386C8F5C31;true;eMAG
Sampon de par Mood Derma Cleansing 400ml, pentru par gras si cu matreata, vegan;59,68 Lei;https://www.emag.ro/sampon-de-par-mood-derma-cleansing-400ml-pentru-par-gras-si-cu-matreata-vegan-07-825/pd/DRHJR93BM/;https://s13emagst.akamaized.net/products/99578/99577264/images/res_bd295a16af67cdfc1de3c3edc307178f.jpg?width=720&height=720&hash=1364FD6771232FD0F4A3FEEB0061769F;true;eMAG
Sampon profesional Redken All Soft Mega Curls cu Aloe Vera pentru parul ondulat si cret foarte uscat, 300ml;96,50 Lei;https://www.emag.ro/sampon-profesional-redken-all-soft-mega-curls-cu-aloe-vera-pentru-parul-ondulat-si-cret-foarte-uscat-300ml-3474637135676/pd/DN3T06MBM/?ref=sponsored_products_search_r_5_4&recid=recads_1_ad99a676f07e0196ddc900f16d471cb25535f831351c7f2c90fd8d750f5a4103_1753532084&aid=b261d486-559a-11f0-ab73-065e0fed8863&oid=115547829&scenario_ID=1;https://s13emagst.akamaized.net/products/53869/53868957/images/res_701140b0d5815b060a659780a669c1d4.jpg?width=720&height=720&hash=580D8540F6E7BBD7E5CDB1E425E04FA7;true;eMAG
Masca de par Seliar Keratin Post-Treatment, EchosLine, Pentru par vopsit/tratat chimic, 500 ml;66,55 Lei;https://www.emag.ro/masca-de-par-seliar-keratin-post-treatment-echosline-pentru-par-vopsit-tratat-chimic-500-ml-8033210297375/pd/D7WKX6MBM/;https://s13emagst.akamaized.net/products/53961/53960124/images/res_6154d73fe329a0aad034790efec9e543.jpg?width=720&height=720&hash=8EE928C632831EDC0AD284644864C14C;true;eMAG
Masca Tratament par, pentru restabilrea elesticitatii si refacerea membranelor lipidice din fir – TYRREL Redensi Repair 500g;416,50 Lei;https://www.emag.ro/masca-tratament-par-pentru-restabilrea-elesticitatii-si-refacerea-membranelor-lipidice-din-fir-tyrrel-redensi-repair-500g-trr-876/pd/DM86BKYBM/;https://s13emagst.akamaized.net/products/64674/64673286/images/res_b38bc3b9eeb14727e48bcad76733f2f6.png?width=720&height=720&hash=1AE4A929F48A107C160169A0643989F1;true;eMAG
Fluid hidratant, calmant si reparator La Roche-Posay Toleriane Dermallergo Fluid, pentru tenul cu tendinta alergica sau reactiva, normal sau mixt, 40 ml;106,85 Lei;https://www.emag.ro/fluid-hidratant-calmant-si-reparator-la-roche-posay-toleriane-dermallergo-fluid-pentru-tenul-cu-tendinta-alergica-sau-reactiva-normal-sau-mixt-40-ml-3337875757669/pd/D66R9PMBM/?ref=sponsored_products_search_r_5_5&recid=recads_1_ad99a676f07e0196ddc900f16d471cb25535f831351c7f2c90fd8d750f5a4103_1753532084&aid=aa722a5b-58b1-11f0-ab73-065e0fed8863%7Ck%7C8579352&oid=8579352&scenario_ID=1;https://s13emagst.akamaized.net/products/40154/40153366/images/res_4525dd2a1082649ac9cbbd5d3c6e6233.jpg?width=720&height=720&hash=11D5CEC4C3FE7C6052BF3C21ABF47DB5;true;eMAG
